Ticker,Overlay,ActionType,WeightBefore,WeightAfter,WeightReleased,WeightRedistributedToEligible,WeightFreedToSGOV,Reason,Date,StartWindow,AboveSMA126,Mom63,Mom126
XHB,StalePosition,SoftTargetTrim,0.07565680674160431,0.037828403370802156,0.037828403370802156,0.037828403370802156,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
XLI,StalePosition,SoftTargetTrim,0.03141503945539147,0.015707519727695737,0.015707519727695737,0.015707519727695737,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
MLPA,StalePosition,HardExit,0.04501049340674576,0.0,0.04501049340674576,0.0,0.04501049340674576,Ineligible and below SMA126 -> hard exit after turnover cap,2023-05-02,2020-01-01,False,-0.02162359773573108,-0.015383221448383555
THD,StalePosition,HardExit,0.028268068008033463,0.0,0.028268068008033463,0.0,0.028268068008033463,Ineligible and below SMA126 -> hard exit after turnover cap,2023-05-02,2020-01-01,False,-0.12128745245904116,0.07184491248228109
TUR,StalePosition,HardExit,0.02931019995905206,0.0,0.02931019995905206,0.0,0.02931019995905206,Ineligible and below SMA126 -> hard exit after turnover cap,2023-05-02,2020-01-01,False,-0.0546703698097577,0.11847146883615767
BKLN,StalePosition,SoftTargetTrim,0.058400635196132984,0.029200317598066492,0.029200317598066492,0.029200317598066492,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.03668341868605633,0.018341709343028166,0.018341709343028166,0.018341709343028166,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.0365760488232862,0.0182880244116431,0.0182880244116431,0.0182880244116431,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.04957394793268956,0.02478697396634478,0.02478697396634478,0.02478697396634478,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
FEZ,StalePosition,SoftTargetTrim,0.05521099942228102,0.02760549971114051,0.02760549971114051,0.02760549971114051,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
GDX,StalePosition,SoftTargetTrim,0.03196331761263742,0.01598165880631871,0.01598165880631871,0.01598165880631871,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.0283906075013218,0.0141953037506609,0.0141953037506609,0.0141953037506609,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
SLV,StalePosition,SoftTargetTrim,0.03196331761263742,0.01598165880631871,0.01598165880631871,0.01598165880631871,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
SUSB,StalePosition,SoftTargetTrim,0.03196331761263742,0.01598165880631871,0.01598165880631871,0.01598165880631871,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
XAR,StalePosition,SoftTargetTrim,0.03228586458841946,0.01614293229420973,0.01614293229420973,0.01614293229420973,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-02,2020-01-01,,,
BBJP,StalePosition,SoftTargetTrim,0.05783816265098265,0.028919081325491324,0.028919081325491324,0.028919081325491324,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.053849666075959535,0.026924833037979767,0.026924833037979767,0.026924833037979767,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.03382480070866676,0.01691240035433338,0.01691240035433338,0.01691240035433338,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.033725797825609485,0.016862898912804743,0.016862898912804743,0.016862898912804743,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.04571081347449286,0.02285540673724643,0.02285540673724643,0.02285540673724643,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
EWL,StalePosition,SoftTargetTrim,0.03712577216107254,0.01856288608053627,0.01856288608053627,0.01856288608053627,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
XAR,StalePosition,SoftTargetTrim,0.029769933515640182,0.014884966757820091,0.014884966757820091,0.014884966757820091,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-06-30,2020-01-01,,,
BBJP,StalePosition,SoftTargetTrim,0.04459859092752316,0.02229929546376158,0.02229929546376158,0.02229929546376158,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.04152308992589754,0.02076154496294877,0.02076154496294877,0.02076154496294877,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
BOTZ,StalePosition,SoftTargetTrim,0.07090326343168943,0.035451631715844714,0.035451631715844714,0.035451631715844714,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.02608206037100307,0.013041030185501535,0.013041030185501535,0.013041030185501535,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.02600571996045509,0.013002859980227545,0.013002859980227545,0.013002859980227545,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.0352472792646463,0.01762363963232315,0.01762363963232315,0.01762363963232315,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
EWL,StalePosition,SoftTargetTrim,0.028627415699069948,0.014313707849534974,0.014313707849534974,0.014313707849534974,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
EWW,StalePosition,SoftTargetTrim,0.10945867730973331,0.054729338654866656,0.054729338654866656,0.054729338654866656,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
FEZ,StalePosition,SoftTargetTrim,0.0780597180370564,0.0390298590185282,0.0390298590185282,0.0390298590185282,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
HEFA,StalePosition,SoftTargetTrim,0.08157640931595164,0.04078820465797582,0.04078820465797582,0.04078820465797582,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-08-02,2020-01-01,,,
BOTZ,StalePosition,SoftTargetTrim,0.05772583042388177,0.028862915211940884,0.028862915211940884,0.028862915211940884,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.0924062336116897,0.04620311680584485,0.04620311680584485,0.04620311680584485,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.02869654184104591,0.014348270920522955,0.014348270920522955,0.014348270920522955,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
EWW,StalePosition,SoftTargetTrim,0.08911568719106425,0.04455784359553212,0.04455784359553212,0.04455784359553212,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
HEFA,StalePosition,SoftTargetTrim,0.06641536288803779,0.033207681444018894,0.033207681444018894,0.033207681444018894,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
ICVT,StalePosition,SoftTargetTrim,0.06699773400340736,0.03349886700170368,0.03349886700170368,0.03349886700170368,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
QYLD,StalePosition,SoftTargetTrim,0.0731795532192053,0.03658977660960265,0.03658977660960265,0.03658977660960265,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
SMH,StalePosition,SoftTargetTrim,0.08581765617552378,0.04290882808776189,0.04290882808776189,0.04290882808776189,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-09-01,2020-01-01,,,
FEZ,StalePosition,HardExit,0.03341011860643753,0.0,0.03341011860643753,0.0,0.03341011860643753,Ineligible and below SMA126 -> hard exit after turnover cap,2023-09-01,2020-01-01,False,0.010806276550221483,0.029978480162564436
JQUA,StalePosition,SoftTargetTrim,0.04315967802621377,0.021579839013106884,0.021579839013106884,0.021579839013106884,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-10-02,2020-01-01,,,
QQQM,StalePosition,SoftTargetTrim,0.0693198545336607,0.03465992726683035,0.03465992726683035,0.03465992726683035,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-10-02,2020-01-01,,,
SMH,StalePosition,SoftTargetTrim,0.06896794807784605,0.034483974038923025,0.034483974038923025,0.034483974038923025,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-10-02,2020-01-01,,,
BBJP,StalePosition,HardExit,0.04266933956058418,0.0,0.04266933956058418,0.0,0.04266933956058418,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.0282871694356307,0.024475568323775843
BOTZ,StalePosition,HardExit,0.03153524262566859,0.0,0.03153524262566859,0.0,0.03153524262566859,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.1342445747281994,-0.028037303213087617
EPOL,StalePosition,HardExit,0.050480919471766875,0.0,0.050480919471766875,0.0,0.050480919471766875,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.10515016122211018,0.05636482718681268
EWW,StalePosition,HardExit,0.04868331553980995,0.0,0.04868331553980995,0.0,0.04868331553980995,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.08748602907375147,-0.01962962108574784
HEFA,StalePosition,HardExit,0.03628227722956432,0.0,0.03628227722956432,0.0,0.03628227722956432,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.009612240385531878,0.028870408443299134
ICVT,StalePosition,HardExit,0.036600422751014675,0.0,0.036600422751014675,0.0,0.036600422751014675,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.034099665578163574,0.029094609694799045
QYLD,StalePosition,HardExit,0.03997751005156493,0.0,0.03997751005156493,0.0,0.03997751005156493,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.020977779671185637,0.044323571030943754
XHB,StalePosition,HardExit,0.06446968596317539,0.0,0.06446968596317539,0.0,0.06446968596317539,Ineligible and below SMA126 -> hard exit after turnover cap,2023-10-02,2020-01-01,False,-0.04385721724457203,0.12014203411830415
QQQM,StalePosition,SoftTargetTrim,0.06318829375937499,0.03159414687968749,0.03159414687968749,0.03159414687968749,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-11-02,2020-01-01,,,
JQUA,StalePosition,HardExit,0.019534296014138416,0.0,0.019534296014138416,0.0,0.019534296014138416,Ineligible and below SMA126 -> hard exit after turnover cap,2023-11-02,2020-01-01,False,-0.03669912763279726,0.05030554940808285
SMH,StalePosition,HardExit,0.03121525402534523,0.0,0.03121525402534523,0.0,0.03121525402534523,Ineligible and below SMA126 -> hard exit after turnover cap,2023-11-02,2020-01-01,False,-0.0629208511837187,0.17462617756515053
UAE,StalePosition,HardExit,0.02946603103648205,0.0,0.02946603103648205,0.0,0.02946603103648205,Ineligible and below SMA126 -> hard exit after turnover cap,2023-11-02,2020-01-01,False,-0.056062734758003496,-0.02850979671070153
BKLN,StalePosition,SoftTargetTrim,0.06862372187896135,0.03431186093948067,0.03431186093948067,0.03431186093948067,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-12-01,2020-01-01,,,
QQQM,StalePosition,SoftTargetTrim,0.047896025303677696,0.023948012651838848,0.023948012651838848,0.023948012651838848,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-12-01,2020-01-01,,,
SHYG,StalePosition,SoftTargetTrim,0.03575599879486099,0.017877999397430493,0.017877999397430493,0.017877999397430493,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-12-01,2020-01-01,,,
USHY,StalePosition,SoftTargetTrim,0.03575599879486099,0.017877999397430493,0.017877999397430493,0.017877999397430493,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-12-01,2020-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.03467560170897309,0.017337800854486544,0.017337800854486544,0.017337800854486544,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-12-01,2020-01-01,,,
XOP,StalePosition,HardExit,0.02582143975988678,0.0,0.02582143975988678,0.0,0.02582143975988678,Ineligible and below SMA126 -> hard exit after turnover cap,2023-12-01,2020-01-01,False,-0.07710392396331311,0.1523409738558139
BKLN,StalePosition,SoftTargetTrim,0.05973804320055236,0.02986902160027618,0.02986902160027618,0.02986902160027618,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
IGV,StalePosition,SoftTargetTrim,0.029953245837193675,0.014976622918596838,0.014976622918596838,0.014976622918596838,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.028977564634097727,0.014488782317048863,0.014488782317048863,0.014488782317048863,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.07498122849677702,0.03749061424838851,0.03749061424838851,0.03749061424838851,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
QQQM,StalePosition,SoftTargetTrim,0.041694253100589086,0.020847126550294543,0.020847126550294543,0.020847126550294543,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
SHYG,StalePosition,SoftTargetTrim,0.031126166611216057,0.015563083305608029,0.015563083305608029,0.015563083305608029,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
USHY,StalePosition,SoftTargetTrim,0.031126166611216057,0.015563083305608029,0.015563083305608029,0.015563083305608029,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.030185663735193692,0.015092831867596846,0.015092831867596846,0.015092831867596846,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-01-02,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.051955023894499484,0.025977511947249742,0.025977511947249742,0.025977511947249742,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
IGV,StalePosition,SoftTargetTrim,0.026050762961295413,0.013025381480647706,0.013025381480647706,0.013025381480647706,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
KBE,StalePosition,SoftTargetTrim,0.03434644190172521,0.017173220950862603,0.017173220950862603,0.017173220950862603,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.03140423881397611,0.015702119406988055,0.015702119406988055,0.015702119406988055,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.06521223845766938,0.03260611922883469,0.03260611922883469,0.03260611922883469,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
QQQM,StalePosition,SoftTargetTrim,0.036262083591053845,0.018131041795526923,0.018131041795526923,0.018131041795526923,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
SHYG,StalePosition,SoftTargetTrim,0.02707086880299671,0.013535434401498354,0.013535434401498354,0.013535434401498354,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
USHY,StalePosition,SoftTargetTrim,0.02707086880299671,0.013535434401498354,0.013535434401498354,0.013535434401498354,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.03306333067584655,0.016531665337923274,0.016531665337923274,0.016531665337923274,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-02-02,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.04498935442639794,0.02249467721319897,0.02249467721319897,0.02249467721319897,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
KBE,StalePosition,SoftTargetTrim,0.029741575158162805,0.014870787579081403,0.014870787579081403,0.014870787579081403,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.027193836603023762,0.013596918301511881,0.013596918301511881,0.013596918301511881,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.056469159072439115,0.028234579536219558,0.028234579536219558,0.028234579536219558,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
QQQM,StalePosition,SoftTargetTrim,0.03140038457551954,0.01570019228775977,0.01570019228775977,0.01570019228775977,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.10361570976549957,0.05180785488274978,0.05180785488274978,0.05180785488274978,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
URA,StalePosition,SoftTargetTrim,0.0919423232291233,0.04597116161456165,0.04597116161456165,0.04597116161456165,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.040863428140704705,0.020431714070352353,0.020431714070352353,0.020431714070352353,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.028630492121674074,0.014315246060837037,0.014315246060837037,0.014315246060837037,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-03-01,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.040938997794666775,0.020469498897333387,0.020469498897333387,0.020469498897333387,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
CIBR,StalePosition,SoftTargetTrim,0.030955397474630556,0.015477698737315278,0.015477698737315278,0.015477698737315278,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
EIS,StalePosition,SoftTargetTrim,0.03698428378755101,0.018492141893775505,0.018492141893775505,0.018492141893775505,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.04007858735103627,0.020039293675518134,0.020039293675518134,0.020039293675518134,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.051385284545821495,0.025692642272910748,0.025692642272910748,0.025692642272910748,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.09428726790295147,0.047143633951475736,0.047143633951475736,0.047143633951475736,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
URA,StalePosition,SoftTargetTrim,0.08366482728867607,0.04183241364433803,0.04183241364433803,0.04183241364433803,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.03718452544749651,0.018592262723748254,0.018592262723748254,0.018592262723748254,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-04-02,2020-01-01,,,
BKLN,StalePosition,SoftTargetTrim,0.033540423113010635,0.016770211556505318,0.016770211556505318,0.016770211556505318,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
BLOK,StalePosition,SoftTargetTrim,0.09588964726946521,0.047944823634732604,0.047944823634732604,0.047944823634732604,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.10192928716885323,0.050964643584426615,0.050964643584426615,0.050964643584426615,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.08921030645641215,0.044605153228206074,0.044605153228206074,0.044605153228206074,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.04924743050925214,0.02462371525462607,0.02462371525462607,0.02462371525462607,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.04209883676424102,0.02104941838212051,0.02104941838212051,0.02104941838212051,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
SMH,StalePosition,SoftTargetTrim,0.07186676126550107,0.03593338063275053,0.03593338063275053,0.03593338063275053,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.07724749090088272,0.03862374545044136,0.03862374545044136,0.03862374545044136,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
URA,StalePosition,SoftTargetTrim,0.06854475825259988,0.03427237912629994,0.03427237912629994,0.03427237912629994,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
USMV,StalePosition,SoftTargetTrim,0.030464466253446437,0.015232233126723218,0.015232233126723218,0.015232233126723218,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.057602793472454,0.028801396736227,0.028801396736227,0.028801396736227,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
XLC,StalePosition,SoftTargetTrim,0.0768322974603801,0.03841614873019005,0.03841614873019005,0.03841614873019005,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.04924743050925214,0.02462371525462607,0.02462371525462607,0.02462371525462607,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-02,2020-01-01,,,
BLOK,StalePosition,SoftTargetTrim,0.09256806015710511,0.04628403007855256,0.04628403007855256,0.04628403007855256,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.09839848883688433,0.049199244418442166,0.049199244418442166,0.049199244418442166,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.0669236576162316,0.0334618288081158,0.0334618288081158,0.0334618288081158,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.05731255288557283,0.028656276442786417,0.028656276442786417,0.028656276442786417,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.0475415150621268,0.0237707575310634,0.0237707575310634,0.0237707575310634,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.04064054634787839,0.020320273173939196,0.020320273173939196,0.020320273173939196,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.07457166220044457,0.03728583110022229,0.03728583110022229,0.03728583110022229,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
URA,StalePosition,SoftTargetTrim,0.06617038946394573,0.03308519473197286,0.03308519473197286,0.03308519473197286,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
XHB,StalePosition,SoftTargetTrim,0.055607450889783236,0.027803725444891618,0.027803725444891618,0.027803725444891618,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.0475415150621268,0.0237707575310634,0.0237707575310634,0.0237707575310634,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-05-31,2020-01-01,,,
DVYE,StalePosition,SoftTargetTrim,0.04644559291988537,0.023222796459942685,0.023222796459942685,0.023222796459942685,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
EPOL,StalePosition,SoftTargetTrim,0.08517446874114855,0.042587234370574274,0.042587234370574274,0.042587234370574274,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
EWU,StalePosition,SoftTargetTrim,0.04889932226586059,0.024449661132930296,0.024449661132930296,0.024449661132930296,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.0579296191542766,0.0289648095771383,0.0289648095771383,0.0289648095771383,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.04961017493185127,0.024805087465925635,0.024805087465925635,0.024805087465925635,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.09772928244496548,0.04886464122248274,0.04886464122248274,0.04886464122248274,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.041152291426736695,0.020576145713368348,0.020576145713368348,0.020576145713368348,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2024-07-02,2020-01-01,,,
